pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name
FF,2025-03-19,100.1,-1.46,5.77,"Morillo, Juan",691728,666661,,swinging_strike,,,,,11,,S,L,R,AZ,COL,S,,,2,1,2025,-0.38,1.22,-0.0443443213529587,3.4942132846293625,687597,,,1,7,Top,,,,,,,4.786062948594787,-145.67254080616124,-3.618716565566724,-6.664503853895782,38.16041654421696,-14.164052682491814,3.363057743,1.697244095,,,,99.7,2253,6.3,778782,650907,656976,641658,703641,545121,691285,677950,681184,54.19,,,,,,,,52,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,199,0.021,-0.09,68.3,5.9,2.136449424,,0.09,,1,-1,0.595,0.405,26,23,26,24,1,2,,,,,1.07,0.38,-0.38,,2.866364547606332,27.860677225583427,23.72663396693649,43.9414583845815,17.457214684699856,Zac Veen
FF,2025-03-19,99.5,-1.51,5.74,"Morillo, Juan",691728,666661,,ball,,,,,11,,S,L,R,AZ,COL,B,,,1,1,2025,-0.66,1.14,-1.3962720160761162,2.682736633013117,687597,,,1,7,Top,,,,,,,1.8815613393309236,-144.7937606929734,-5.424018940548714,-9.714281494179968,38.57376668623086,-15.101147488801915,3.363057743,1.697244095,,,,98.8,2205,6.2,778782,650907,656976,641658,703641,545121,691285,677950,681184,54.27,,,,,,,,52,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,200,-0.01,0.027,,,,,-0.027,,1,-1,0.605,0.395,26,23,26,24,1,2,,,,,1.19,0.66,-0.66,,,,,,,Zac Veen
FF,2025-03-19,100.0,-1.55,5.78,"Morillo, Juan",691728,666661,,swinging_strike,,,,,4,,S,L,R,AZ,COL,S,,,1,0,2025,-0.47,1.17,-0.4903718500985675,2.792168371838033,687597,,,1,7,Top,,,,,,,4.012343018442693,-145.51087197910465,-5.430148028031407,-7.627071569383522,36.6925006112798,-14.536274160900888,3.363057743,1.697244095,,,,99.6,2186,6.3,778782,650907,656976,641658,703641,545121,691285,677950,681184,54.24,,,,,,,,52,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,204,0.01,-0.046,70.4,6.3,1.652455092,,0.046,,1,-1,0.595,0.405,26,23,26,24,1,2,,,,,1.13,0.47,-0.47,,-1.2243980596014243,35.636559211344206,24.612166577801016,49.26136369447275,7.943889314989292,Zac Veen
FF,2025-03-19,99.9,-1.37,5.76,"Morillo, Juan",691728,666661,,ball,,,,,7,,S,L,R,AZ,COL,B,,,0,0,2025,-0.48,1.32,-0.7009204144385068,2.2002395670922,,687597,,1,7,Top,,,,,,,2.979052079819841,-145.2663745558253,-7.30908654343156,-7.524313262579783,37.00268215006852,-12.0249986684593,3.363057743,1.697244095,,,,99.5,2284,6.3,778782,650907,656976,641658,703641,545121,691285,677950,681184,54.17,,,,,,,,52,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,199,-0.059,0.028,,,,,-0.028,,1,-1,0.654,0.346,26,23,26,24,1,2,,,,,0.99,0.48,-0.48,,,,,,,Zac Veen
FC,2025-03-19,87.9,-2.35,5.46,"Jarvis, Bryce",691728,686826,strikeout,swinging_strike,,,,,14,Zac Veen strikes out swinging.,S,L,R,AZ,COL,S,2,,0,2,2025,0.28,0.23,0.3393223408379445,1.5441767604803545,,,687597,0,5,Top,,,,,,,5.786590294870128,-128.0014335132477,-3.6391440199238394,1.934869228574836,25.602485683892112,-29.058484404295235,3.363057743,1.697244095,,,,87.4,2278,5.8,778782,672515,647304,606466,553993,672695,666971,677950,664983,54.65,,,0.0,,0,0,,34,4,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,211,0.029,-0.148,70.0,6.6,0.641494296,,0.148,,1,-1,0.605,0.395,27,23,28,24,1,1,,,,,2.7,-0.28,0.28,,3.4873270871105277,13.19415748923257,35.90908014340948,39.31148368727165,20.49360256470778,Zac Veen
CH,2025-03-19,81.0,-2.19,5.46,"Jarvis, Bryce",691728,686826,,foul,,,,,13,,S,L,R,AZ,COL,S,,,0,2,2025,-1.41,0.33,-1.117663212374785,2.4029935074784725,,,687597,0,5,Top,,,,,,,5.045293730361276,-117.889538398488,-0.585081450385284,-14.08606535393822,24.379920522269384,-29.223669094778145,3.363057743,1.697244095,,,,80.1,2084,5.8,778782,672515,647304,606466,553993,672695,666971,677950,664983,54.66,,,,,,,,34,3,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,268,0.0,0.0,65.8,7.6,,,0.0,,1,-1,0.605,0.395,27,23,28,24,1,1,,,,,3.17,1.41,-1.41,,18.136676038098607,-2.614891710232196,25.00296599214819,56.592238279707466,32.381824680950174,Zac Veen
CH,2025-03-19,81.7,-2.25,5.39,"Jarvis, Bryce",691728,686826,,foul,,,,,7,,S,L,R,AZ,COL,S,,,0,1,2025,-1.51,0.36,-0.7022693557477335,1.8681585267287115,,,687597,0,5,Top,,,,,,,6.340854470144398,-118.8110329729548,-1.8134423024678767,-15.502592018700154,22.722889539454627,-28.646514809441605,3.363057743,1.697244095,2,64.8,-36,81.0,2197,5.9,778782,672515,647304,606466,553993,672695,666971,677950,664983,54.64,,,,,,,,34,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,263,0.013,-0.053,65.6,7.8,,,0.053,88.0,1,-1,0.592,0.408,27,23,28,24,1,1,,,,,3.06,1.51,-1.51,,22.74888497837875,0.3290180199300658,28.287752254642708,52.00090933219533,34.977759730712584,Zac Veen
FC,2025-03-19,87.4,-2.44,5.46,"Jarvis, Bryce",691728,686826,,foul,,,,,14,,S,L,R,AZ,COL,S,,,0,0,2025,0.23,0.5,1.0002473282872155,2.121814986575006,,,687597,0,5,Top,,,,,,,7.634769355879248,-127.03696000105565,-2.6894689766432296,0.9070284653481706,26.22491573445723,-26.41506392665772,3.363057743,1.697244095,2,83.0,-42,86.7,2409,5.9,778782,672515,647304,606466,553993,672695,666971,677950,664983,54.61,,,,,,,,34,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,153,0.007,-0.043,71.9,7.4,,,0.043,88.0,1,-1,0.585,0.415,27,23,28,24,1,1,,,,,2.49,-0.23,0.23,,19.216842709085064,-8.621314204406563,30.279975679099607,32.61729394746118,34.321217670656985,Zac Veen
SI,2025-03-19,88.6,1.07,6.66,"Montgomery, Jordan",691728,656756,field_out,hit_into_play,,,,,9,"Zac Veen grounds out, second baseman Ketel Marte to first baseman Josh Naylor.",S,L,L,AZ,COL,X,4,ground_ball,1,0,2025,1.33,0.91,0.617322676483412,1.797788649401885,,,,0,3,Top,149.87,157.79,,,,,-3.946201903549079,-128.78031435989124,-7.472374725563655,15.57783169510834,29.51016892655472,-20.57667867324586,3.363057743,1.697244095,5,67.7,-22,89.0,1962,6.8,778782,672515,647304,606466,553993,672695,666971,677950,664983,53.67,,,0.0,,0,0,2,17,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,153,0.029,-0.301,68.4,6.8,,,0.301,88.0,0,0,0.496,0.504,32,23,33,24,1,0,,,,,2.02,1.33,1.33,,7.564089232892027,6.821072614452084,39.95913903261793,34.937771839631395,26.569708201356818,Zac Veen
CU,2025-03-19,76.9,1.05,6.73,"Montgomery, Jordan",691728,656756,,ball,,,,,13,,S,L,L,AZ,COL,B,,,0,0,2025,-0.3,-0.84,-0.3563267753452814,1.5558928303513977,,,,0,3,Top,,,,,,,-2.410246092104369,-111.97387732024566,-2.106677526881674,-2.048266399368732,22.27023083081665,-38.99116115072894,3.363057743,1.697244095,,,,77.3,2325,6.7,778782,672515,647304,606466,553993,672695,666971,677950,664983,53.76,,,,,,,,17,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,323,-0.004,0.041,,,,,-0.041,,0,0,0.5,0.5,32,23,33,24,1,0,,,,,4.72,-0.3,-0.3,,,,,,,Zac Veen
SL,2025-03-18,86.3,-1.92,5.31,"Rodríguez, Randy",691728,678495,fielders_choice_out,hit_into_play,,,,,12,"Zac Veen reaches on a fielder's choice out, shortstop Christian Koss to catcher Max Stassi. Michael Toglia out at home. Hunter Goodman to 3rd.",S,L,R,COL,SF,X,6,ground_ball,2,2,2025,0.32,0.19,1.169650940500354,2.9392346128972004,669911,696100,,1,6,Bot,114.71,166.8,,,,,6.638950368838419,-125.57086187254984,0.3648534135417109,2.027614085887383,24.961733232449827,-30.430919899718383,3.363057743,1.697244095,87,56.8,12,86.9,2686,6.6,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.9,,,0.0,,0,0,1,52,6,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,95,-0.043,-0.137,52.2,5.0,,,0.137,88.0,2,2,0.888,0.888,25,23,26,24,1,2,,,,,2.86,-0.32,0.32,,2.004497049774706,21.659505810058448,32.871682903560526,25.29799164403332,19.672291671942,Zac Veen
FF,2025-03-18,97.7,-1.69,5.42,"Rodríguez, Randy",691728,678495,,foul,,,,,2,,S,L,R,COL,SF,S,,,2,2,2025,-0.56,1.64,0.1440230891102416,2.97180782322778,669911,696100,,1,6,Bot,,,,,,,6.224703950111532,-142.065256378459,-4.719799941774383,-9.132953683703274,36.170547655879226,-9.212763279709115,3.363057743,1.697244095,,,,97.7,2441,6.6,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.91,,,,,,,,52,5,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,203,0.0,0.0,70.9,6.3,,,0.0,,2,2,0.888,0.888,25,23,26,24,1,2,,,,,0.78,0.56,-0.56,,5.503208690985818,4.97008704539078,26.49221752731876,37.06041780976408,19.048031926045745,Zac Veen
FF,2025-03-18,97.8,-1.78,5.35,"Rodríguez, Randy",691728,678495,,ball,,,,,14,,S,L,R,COL,SF,B,,,1,2,2025,-0.71,1.51,1.0805009457267345,1.8522972526080772,669911,696100,,1,6,Bot,,,,,,,9.334844459012883,-141.90512415387036,-7.250774733839116,-11.79283406850612,34.0835739103301,-10.301604385302982,3.363057743,1.697244095,,,,98.1,2655,6.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.78,,,,,,,,52,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,204,0.007,0.038,,,,,-0.038,,2,2,0.881,0.881,25,23,26,24,1,2,,,,,0.9,0.71,-0.71,,,,,,,Zac Veen
FF,2025-03-18,97.7,-1.88,5.37,"Rodríguez, Randy",691728,678495,,called_strike,,,,,8,,S,L,R,COL,SF,S,,,1,1,2025,-1.06,1.3,-0.0082626650689419,1.5893743415950246,669911,696100,,1,6,Bot,,,,,,,7.509055867438485,-141.96849602211367,-7.50313602532607,-16.143668438278223,34.3810483655465,-13.067057282794435,3.363057743,1.697244095,,,,98.0,2470,6.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.81,,,,,,,,52,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,211,-0.012,-0.094,,,,,0.094,,2,2,0.893,0.893,25,23,26,24,1,2,,,,,1.11,1.06,-1.06,,,,,,,Zac Veen
FF,2025-03-18,97.5,-1.9,5.36,"Rodríguez, Randy",691728,678495,,ball,,,,,13,,S,L,R,COL,SF,B,,,0,1,2025,-0.64,1.71,-1.4171700177134956,2.375155249276873,669911,696100,,1,6,Bot,,,,,,,2.8141290780034627,-141.7115437627073,-6.24827153165317,-9.312606071010515,36.832039073379605,-8.044890687136464,3.363057743,1.697244095,,,,97.4,2535,6.6,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.9,,,,,,,,52,2,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,210,0.005,0.015,,,,,-0.015,,2,2,0.888,0.888,25,23,26,24,1,2,,,,,0.73,0.64,-0.64,,,,,,,Zac Veen
FF,2025-03-18,97.5,-1.72,5.33,"Rodríguez, Randy",691728,678495,,called_strike,,,,,14,,S,L,R,COL,SF,S,,,0,0,2025,-0.84,1.18,0.1249154426208746,1.4983494100428558,669911,696100,,1,6,Bot,,,,,,,6.90375428979084,-141.68384453953217,-7.309863242867683,-12.918487398950967,34.16227547990257,-14.75512834450934,3.363057743,1.697244095,,,,97.8,2479,6.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,53.82,,,,,,,,52,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,209,-0.007,-0.051,,,,,0.051,,2,2,0.895,0.895,25,23,26,24,1,2,,,,,1.23,0.84,-0.84,,,,,,,Zac Veen
SI,2025-03-18,91.5,2.04,5.93,"Lucchesi, Joey",691728,664192,strikeout,called_strike,,,,,4,"Rockies challenged (pitch result), call on the field was upheld: Zac Veen called out on strikes.",S,L,L,COL,SF,S,2,,3,2,2025,1.04,1.23,-0.6527852631268161,2.3519910106594244,,,,0,4,Bot,,,,,,,-8.901304717923834,-132.91824714372703,-5.590715772180928,14.18334199832475,28.47279737302166,-16.49474295832382,3.363057743,1.697244095,,,,90.8,2404,6.0,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.54,,,0.0,,0,0,,33,9,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,149,-0.012,-0.345,,,,,0.345,,3,3,0.862,0.862,32,23,32,24,1,1,,,,,1.5,1.04,1.04,,,,,,,Zac Veen
SI,2025-03-18,90.7,2.72,5.68,"Lucchesi, Joey",691728,664192,,ball,,,,,14,,S,L,L,COL,SF,B,,,2,2,2025,1.42,0.69,0.7786894372170732,1.5001008493059265,,,,0,4,Bot,,,,,,,-7.806400922940623,-131.75402183033435,-5.735253740853125,18.19519246218938,27.986243386478627,-23.060773428295363,3.363057743,1.697244095,,,,90.0,1983,6.0,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.54,,,,,,,,33,8,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,172,0.003,0.112,,,,,-0.112,,3,3,0.859,0.859,32,23,32,24,1,1,,,,,2.09,1.42,1.42,,,,,,,Zac Veen
FF,2025-03-18,91.3,1.91,6.04,"Lucchesi, Joey",691728,664192,,ball,,,,,11,,S,L,L,COL,SF,B,,,1,2,2025,0.43,1.53,-0.0578324419204994,3.936967278238731,,,,0,4,Bot,,,,,,,-5.79074110657334,-132.85743067819112,-2.581270326553287,6.283365705094007,28.467248896402356,-13.731903766187989,3.363057743,1.697244095,,,,90.9,2213,6.0,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.46,,,,,,,,33,7,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,153,0.002,0.043,,,,,-0.043,,3,3,0.857,0.857,32,23,32,24,1,1,,,,,1.21,0.43,0.43,,,,,,,Zac Veen
FF,2025-03-18,92.5,2.34,5.9,"Lucchesi, Joey",691728,664192,,foul,,,,,12,,S,L,L,COL,SF,S,,,1,2,2025,0.62,1.53,1.1990771101221744,3.961239741181012,,,,0,4,Bot,,,,,,,-4.216106034250706,-134.58604945398102,-2.262200503970969,8.44559392676942,33.2395732594461,-13.505708973538642,3.363057743,1.697244095,38,45.7,3,91.3,2245,5.9,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.6,,,,,,,,33,6,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,144,0.0,0.0,,,,,0.0,88.0,3,3,0.857,0.857,32,23,32,24,1,1,,,,,1.17,0.62,0.62,,,,,,,Zac Veen
CU,2025-03-18,77.4,2.24,6.36,"Lucchesi, Joey",691728,664192,,foul,,,,,12,,S,L,L,COL,SF,S,,,1,2,2025,-0.2,-0.06,1.0622908914335687,3.617762102505397,,,,0,4,Bot,,,,,,,-2.083906306903927,-112.7618516474514,1.3461110030392038,-1.33216072278557,20.415035296476866,-33.15252465041911,3.363057743,1.697244095,117,66.3,13,76.7,2172,5.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.77,,,,,,,,33,5,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,342,0.0,0.0,65.5,6.0,,,0.0,88.0,3,3,0.857,0.857,32,23,32,24,1,1,,,,,3.86,-0.2,-0.2,,13.786211838322227,-0.4367029333040572,27.5790835870634,26.899602911895244,21.433280740847213,Zac Veen
CU,2025-03-18,77.2,2.34,6.28,"Lucchesi, Joey",691728,664192,,foul,,,,,9,,S,L,L,COL,SF,S,,,1,2,2025,-0.36,-0.3,0.7374419654163965,2.0337229964831915,,,,0,4,Bot,,,,,,,-2.661728181381894,-112.49209242569329,-1.355783136760779,-2.6693505052586266,18.804815118625548,-34.69581328580328,3.363057743,1.697244095,,,,76.7,2199,5.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.79,,,,,,,,33,4,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,351,0.0,0.0,,,,,0.0,,3,3,0.857,0.857,32,23,32,24,1,1,,,,,4.09,-0.36,-0.36,,,,,,,Zac Veen
CU,2025-03-18,76.9,2.37,6.11,"Lucchesi, Joey",691728,664192,,foul_tip,,,,,8,,S,L,L,COL,SF,S,,,1,1,2025,-0.14,-0.04,0.2635264878550908,1.7585253331596236,,,,0,4,Bot,,,,,,,-4.1187304177261765,-112.03135736196022,-2.0128485704651675,-0.5052929017524753,18.046708665584507,-32.35569640631124,3.363057743,1.697244095,,,,76.6,2273,5.7,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.76,,,,,,,,33,3,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,357,-0.002,-0.061,72.6,8.1,,,0.061,,3,3,0.859,0.859,32,23,32,24,1,1,,,,,3.85,-0.14,-0.14,,24.60919044023736,-27.436627216986714,31.332695776474445,36.85444407346108,46.57303054901986,Zac Veen
SI,2025-03-18,90.2,2.53,5.73,"Lucchesi, Joey",691728,664192,,called_strike,,,,,4,,S,L,L,COL,SF,S,,,1,0,2025,1.39,0.68,-0.4523482819784152,2.800534620975648,,,,0,4,Bot,,,,,,,-10.220092611915616,-130.92929193778696,-2.53479985710442,18.18979065673889,28.85848649672895,-24.008220983659623,3.363057743,1.697244095,,,,89.3,2131,5.9,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.56,,,,,,,,33,2,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,123,-0.003,-0.05,,,,,0.05,,3,3,0.862,0.862,32,23,32,24,1,1,,,,,2.14,1.39,1.39,,,,,,,Zac Veen
SI,2025-03-18,89.3,2.56,5.82,"Lucchesi, Joey",691728,664192,,ball,,,,,9,,S,L,L,COL,SF,B,,,0,0,2025,1.39,0.62,0.4583578334559868,1.6002331680234407,,,,0,4,Bot,,,,,,,-7.9930645568688625,-129.80794211492204,-5.403547439182064,17.34430090921705,26.8108118726253,-24.22063148080749,3.363057743,1.697244095,,,,88.5,2443,5.8,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.67,,,,,,,,33,1,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,132,0.002,0.041,,,,,-0.041,,3,3,0.86,0.86,32,23,32,24,1,1,,,,,2.24,1.39,1.39,,,,,,,Zac Veen
FS,2025-03-18,90.4,-1.62,5.97,"Winn, Keaton",691728,676775,single,hit_into_play,,,,,7,Zac Veen singles on a ground ball to pitcher Keaton Winn. Hunter Goodman scores. Zac Veen to 3rd. Throwing error by pitcher Keaton Winn.,S,L,R,COL,SF,X,1,ground_ball,0,2,2025,-1.2,-0.12,-0.5622948709083155,1.8426786884121131,696100,,,0,2,Bot,117.18,191.6,,,,,5.190263574576156,-131.60501106627785,-3.847027406151668,-15.088755680915192,27.835881947551123,-32.93596896585145,3.363057743,1.697244095,1,53.3,-68,90.2,1564,6.2,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.35,,,0.9,,1,0,1,15,3,Split-Finger,1,0,1,0,0,2,2,0,Strategic,Standard,244,0.089,0.515,75.2,7.5,,,-0.515,88.0,1,1,0.72,0.72,27,23,27,24,1,0,,,,,2.9,1.2,-1.2,,15.517039929252023,-12.440096483902211,29.736965946732035,44.36539995062265,35.759458267866314,Zac Veen
FS,2025-03-18,91.1,-1.64,5.86,"Winn, Keaton",691728,676775,,swinging_strike_blocked,,,,,13,,S,L,R,COL,SF,S,,,0,1,2025,-1.43,0.15,-0.2161536142469031,0.5400707966262157,696100,,,0,2,Bot,,,,,,,6.64844281165901,-132.41469992397376,-7.481043995308705,-18.29027251116913,29.255748341791783,-28.915919062277258,3.363057743,1.697244095,,,,90.7,1814,6.2,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.3,,,,,,,,15,2,Split-Finger,1,0,1,0,0,1,1,0,Strategic,Standard,241,-0.007,-0.043,,,,,0.043,,1,1,0.727,0.727,27,23,27,24,1,0,,,,,2.61,1.43,-1.43,,,,,,,Zac Veen
FS,2025-03-18,90.3,-1.72,5.94,"Winn, Keaton",691728,676775,,swinging_strike,,,,,13,,S,L,R,COL,SF,S,,,0,0,2025,-1.25,0.05,-0.9763846769722706,2.1639507841593533,696100,,,0,2,Bot,,,,,,,4.516244047136032,-131.43138457435737,-3.285815227216541,-15.401426539524872,29.81028401850193,-31.10437845311284,3.363057743,1.697244095,,,,89.7,1592,6.0,778783,545358,571875,666149,689172,683766,671218,685133,666464,54.46,,,,,,,,15,1,Split-Finger,1,0,1,0,0,1,1,0,Strategic,Standard,239,-0.005,-0.062,72.3,7.3,2.068927632,,0.062,,1,1,0.732,0.732,27,23,27,24,1,0,,,,,2.76,1.25,-1.25,,17.27249837124113,7.977091061350348,24.7330554357126,52.76687703235706,24.795136357081308,Zac Veen
FF,2025-03-16,95.4,-0.86,6.17,"Noriega, Cruz",691728,679200,strikeout,swinging_strike,,,,,12,Zac Veen strikes out swinging.,S,L,R,COL,KC,S,2,,0,2,2025,-0.62,1.4,1.0654517785007904,3.2278124815717417,,,,0,8,Bot,,,,,,,6.408408290072722,-138.7606536768181,-5.123834337643413,-9.461401228780453,30.78890029375156,-13.119858481256108,3.363057743,1.697244095,,,,95.5,2067,6.3,778785,657247,695506,815039,677954,687478,676369,686475,688457,54.17,,,0.0,,0,0,,76,3,4-Seam Fastball,2,10,2,10,10,2,2,10,Infield shade,Standard,213,-0.001,-0.165,64.5,5.7,0.367084416,,0.165,,-8,-8,0.002,0.002,27,23,28,24,1,0,,,,,1.1,0.62,-0.62,,1.7302802984120091,15.43215135061642,34.04003936849704,27.611037817617945,15.792971962808656,Zac Veen
CH,2025-03-16,86.7,-0.96,5.97,"Noriega, Cruz",691728,679200,,foul,,,,,14,,S,L,R,COL,KC,S,,,0,1,2025,-0.93,0.21,0.8502528366683557,1.4661175657702494,,,,0,8,Bot,,,,,,,6.205545516968886,-126.19580593503252,-4.829748249193262,-11.112038098978294,23.16401131892449,-29.22949828216153,3.363057743,1.697244095,3,87.3,-31,87.4,1527,6.5,778785,657247,695506,815039,677954,687478,676369,686475,688457,54.03,,,,,,,,76,2,Changeup,2,10,2,10,10,2,2,10,Infield shade,Standard,219,0.0,-0.055,66.8,7.2,,,0.055,88.0,-8,-8,0.002,0.002,27,23,28,24,1,0,,,,,2.8,0.93,-0.93,,19.06948703278435,-10.443337981492288,36.84741848274973,29.965720975215383,34.58338022254244,Zac Veen
FF,2025-03-16,94.9,-0.9,6.04,"Noriega, Cruz",691728,679200,,foul,,,,,9,,S,L,R,COL,KC,S,,,0,0,2025,-0.77,1.3,0.5290138826533792,2.083695689466197,,,,0,8,Bot,,,,,,,5.459588033408164,-138.02659221072733,-7.437687715395764,-11.005553424935282,30.53513530369385,-14.081237737200452,3.363057743,1.697244095,168,77.3,17,95.2,2026,6.5,778785,657247,695506,815039,677954,687478,676369,686475,688457,54.03,,,,,,,,76,1,4-Seam Fastball,2,10,2,10,10,2,2,10,Infield shade,Standard,214,0.0,-0.039,69.6,6.6,,,0.039,88.0,-8,-8,0.002,0.002,27,23,28,24,1,0,,,,,1.23,0.77,-0.77,,-0.1591754479170246,10.711727530513595,38.2513842744139,35.10754339284189,23.72230706524588,Zac Veen
FC,2025-03-15,88.6,-1.49,6.09,"White, Owen",691728,669391,double,hit_into_play,,,,,14,Zac Veen doubles (4) on a fly ball to center fielder Jacob Burke.,S,L,R,CWS,COL,X,8,fly_ball,1,1,2025,0.31,0.46,1.1914668782386493,2.450893461164397,,,,2,9,Top,127.42,99.27,,,,,5.839937931031698,-128.9910793715903,-3.601855110771649,2.190521152981824,27.12500971418372,-26.44262707598392,3.363057743,1.697244095,251,71.1,35,88.9,2641,6.4,778844,700337,674951,807747,688394,656484,667452,804240,805804,54.05,,,1.25,,1,1,3,70,3,Cutter,0,1,1,0,1,0,1,0,Infield shade,Standard,187,-0.02,0.595,,,,,-0.595,88.0,-1,1,0.195,0.805,25,23,26,24,1,3,,,,,2.44,-0.31,0.31,,,,,,,Zac Veen
FC,2025-03-15,90.4,-1.44,6.05,"White, Owen",691728,669391,,foul,,,,,14,,S,L,R,CWS,COL,S,,,1,0,2025,0.21,0.85,1.0857585004320005,2.0428838437371573,,,,2,9,Top,,,,,,,5.773183321200073,-131.44440030407443,-5.6749742363534255,1.2172400827373808,28.62178661319452,-21.254146619192017,3.363057743,1.697244095,,,,90.9,2517,6.7,778844,700337,674951,807747,688394,656484,667452,804240,805804,53.83,,,,,,,,70,2,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,197,0.002,-0.054,,,,,0.054,,-1,1,0.193,0.807,25,23,26,24,1,3,,,,,1.95,-0.21,0.21,,,,,,,Zac Veen
CH,2025-03-15,86.1,-1.43,6.0,"White, Owen",691728,669391,,ball,,,,,14,,S,L,R,CWS,COL,B,,,0,0,2025,-1.24,0.44,0.2024088547015152,0.1744731213171051,,,,2,9,Top,,,,,,,6.412865164474391,-125.0860287548538,-8.248337673465468,-14.325787828990702,24.540361801246902,-26.12852449116923,3.363057743,1.697244095,,,,86.7,1899,6.7,778844,700337,674951,807747,688394,656484,667452,804240,805804,53.83,,,,,,,,70,1,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,231,-0.001,0.037,,,,,-0.037,,-1,1,0.194,0.806,25,23,26,24,1,3,,,,,2.64,1.24,-1.24,,,,,,,Zac Veen
