"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FS","2026-08-19","91.6","-1.7","6.23","Sasaki, Roki",691728,808963,,"ball",,,,,14,,"R","L","R","COL","LAD","B",,,0,1,2026,"-0.59","-0.13",1.6669597802838414,-0.23440052713162896,,,,0,2,"Bot",,,,,,,9.8627152414863,-133.0770988668185,-10.182917523371042,-8.740102468374262,20.72445480534642,-32.21989154850526,3.363057743,1.697244095,,,,"94.2",1164,"7.3",824318,666163,518692,500743,571771,605141,606192,681624,663656,"53.18",,,,,,,,14,2,"Split-Finger",0,1,0,1,1,0,0,1,"Infield shade","Standard",235,"0.003","0.029",,,,,"-0.029",,-1,-1,0.439,0.439,24,24,25,25,1,0,6,1,7,2,"2.8","0.59","-0.59","49.9",,,,,
"SI","2025-04-13","91.6","-3.4","5.42","King, Michael",691728,650633,,"swinging_strike",,,,,2,,"R","L","R","SD","COL","S",,,1,1,2025,"-1.5","0.38",-0.07445110644464026,3.475530678612449,,,696100,2,8,"Top",,,,,,,11.504928252480578,-132.92424383002208,0.18303439473971828,-20.27953062439849,29.69761541243063,-27.918988802356985,3.49,1.601,,,,"90.4",2299,"5.8",778330,553869,493329,578428,592518,593428,518792,642180,665487,"54.68",,,,,,,,61,3,"Sinker",6,0,0,6,0,6,0,6,"Infield shade","Standard",236,"0.001","-0.073","59.5","4.7","0.16060242",,"0.073",,6,-6,0.996,0.004,30,23,30,24,3,2,6,1,6,1,"2.36","1.5","-1.5","29.5",-11.570891004321147,49.070666131574825,23.6915773411468,36.908652632702015,2.047611399633185
"FF","2025-04-11","91.4","1.84","6.04","Matsui, Yuki",691728,673513,"strikeout","swinging_strike",,,,,1,"Zac Veen strikes out swinging.","R","L","L","SD","COL","S",2,,2,2,2025,"0.21","1.62",-0.2886992522775577,3.0774644743421398,,,,2,8,"Top",,,,,,,-5.782391815795978,-132.83704072871103,-4.9675384686161275,3.8886713155183643,32.162026233588676,-12.227765782914037,3.49,1.601,,,,"90.3",2458,"6",778361,553869,650333,578428,592518,593428,518792,663604,665487,"54.52",,0,"0",1,0,0,,62,5,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Infield shade","Standard",160,"0","-0.224","76.0","6.5","1.684574868",,"0.224",,8,-8,0.999,0.001,29,23,30,24,1,3,3,1,4,1,"1.15","0.21","0.21","57.7",-7.251102838186895,15.900911289463892,27.781853284491515,39.23264177316562,13.969684064077821
"SI","2025-04-13","91.4","-3.38","5.53","King, Michael",691728,650633,,"swinging_strike",,,,,2,,"R","L","R","SD","COL","S",,,1,1,2025,"-1.23","0.26",-0.1219231129564966,3.0475822502624883,,,,1,3,"Top",,,,,,,10.724952478669076,-132.5805797851413,-0.8227485906748124,-16.94509600657271,31.052946785128555,-29.22347122106949,3.49,1.601,,,,"89.8",2318,"5.7",778330,553869,493329,578428,592518,593428,660757,663604,665487,"54.77",,,,,,,,19,3,"Sinker",4,0,0,4,0,4,0,4,"Infield shade","Standard",225,"0.002","-0.064","70.4","5.9","0.289082724",,"0.064",,4,-4,0.877,0.123,30,23,30,24,1,0,6,1,6,1,"2.51","1.23","-1.23","24.3",-4.239926586277217,24.21212284726705,28.01424744766846,39.36761724693015,17.059478316563315
"FF","2026-08-12","91.3","-1.89","5.31","Kelly, Merrill",691728,518876,"field_out","hit_into_play",,,,,5,"Zac Veen flies out sharply to center fielder Ryan Waldschmidt.","R","L","R","AZ","COL","X",8,"fly_ball",1,0,2026,"-0.87","1.15",-0.22193377155944416,2.618919602715714,,666160,650489,0,2,"Top",102.49,93.05,,,,,6.026842960058834,-132.82118411452666,-3.172765723167892,-11.656471249545106,29.621405725361928,-18.09288804111853,3.363057743,1.697244095,270,"100.8",53,"90.8",2333,"6.1",825047,672515,694374,606466,571448,672695,596146,814439,682998,"54.43",0.014,0.019,"0",1,0,0,3,12,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",231,"0.06","-0.303","67.7","7.3",,0.03,"0.303","100.8",0,0,0.398,0.602,37,24,38,25,1,0,5,,6,2,"1.59","0.87","-0.87","20.8",13.962461729539505,-2.9189275216990254,31.297312283597226,41.95797461419578,35.84189931235341
"FC","2026-08-17","91.2","-3.17","5.47","Phillips, Evan",691728,623465,,"foul",,,,,2,,"R","L","R","COL","LAD","S",,,0,0,2026,"0.1","0.49",0.18234416658209923,2.873222050018305,,,,0,8,"Bot",,,,,,,8.122414665326794,-132.82325440040336,-1.6865059388529589,-0.039187517678556334,20.879136007429327,-26.098658160002255,3.363057743,1.697244095,,,,,,,824320,676439,571771,669242,571970,500743,669743,681624,663656,"54.13",,,,,,,,69,1,"Cutter",2,11,2,11,11,2,2,11,"Infield shade","Standard",,"0","-0.042",,,,,"0.042",,-9,-9,0.001,0.001,31,24,32,25,1,0,3,1,1,1,"2.18","-0.1","0.1",,,,,,
"FF","2026-08-12","91.2","-1.89","5.35","Kelly, Merrill",691728,518876,,"ball",,,,,11,,"R","L","R","AZ","COL","B",,,0,0,2026,"-0.84","1.17",-0.7928890505691919,3.905129490470086,,666160,650489,0,2,"Top",,,,,,,4.534423918184281,-132.83210274120623,-0.1396116845871127,-10.963425057719242,29.176445902019115,-18.577454904798913,3.363057743,1.697244095,,,,"90.7",2313,"6",825047,672515,694374,606466,571448,672695,596146,814439,682998,"54.52",,,,,,,,12,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",229,"-0.007","0.052",,,,,"-0.052",,0,0,0.405,0.595,37,24,38,25,1,0,5,,6,2,"1.57","0.84","-0.84","21.6",,,,,
"FC","2026-08-17","91.1","-3.05","5.54","Phillips, Evan",691728,623465,,"foul",,,,,12,,"R","L","R","COL","LAD","S",,,0,1,2026,"0.22","0.41",1.3539209087059976,3.11225157230106,,,,0,8,"Bot",,,,,,,10.455245290253968,-132.47230703710161,-1.0178297992298446,0.8052747121184681,22.580947984634573,-27.3255217434241,3.363057743,1.697244095,,,,,,,824320,676439,571771,669242,571970,500743,669743,681624,663656,"54.14",,,,,,,,69,2,"Cutter",2,11,2,11,11,2,2,11,"Infield shade","Standard",,"0","-0.053","31.8","4.3",,,"0.053",,-9,-9,0.001,0.001,31,24,32,25,1,0,3,1,1,1,"2.3","-0.22","0.22",,-35.754617738195805,36.616060454537475,52.52545448337807,27.034568130127656,70.16896162248403
"FF","2026-08-14","91.1","-1.11","5.28","Roupp, Landen",691728,694738,,"swinging_strike",,,,,11,,"R","L","R","SF","COL","S",,,0,0,2026,"-0.77","0.87",-0.05907676063639,3.9325221865019984,,,681393,1,6,"Top",,,,,,,4.2525721182088345,-132.63131247282337,0.7203074670586496,-9.962032172783921,26.90530040969554,-22.24771930312761,3.363057743,1.697244095,,,,"91",2035,"6.1",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.41",,,,,,,,44,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shade","Standard",238,"0.005","-0.039","69.1","5.6","1.05723264",,"0.039",,-1,1,0.338,0.662,27,24,28,25,3,2,6,2,6,1,"1.86","0.77","-0.77","20.4",3.5850367909919183,17.900720646274447,20.563429075236353,39.572741546362494,26.284502658606996
"FF","2025-04-12","91.1","2.38","5.58","Hart, Kyle",691728,606996,,"ball",,,,,13,,"R","L","L","SD","COL","B",,,1,1,2025,"0.66","1.43",-1.386345556040728,1.9970450610929253,,,,2,3,"Top",,,,,,,-10.86105583106486,-132.05435326839284,-6.088436857542378,10.130777938206926,29.73636851563884,-14.332541140305878,3.70561350176289,1.69144730043034,,,,"90.7",2188,"6.4",778352,455117,650333,578428,592518,593428,518792,663604,665487,"54.1",,,,,,,,16,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shade","Standard",139,"-0.002","0.053",,,,,"-0.053",,1,-1,0.658,0.342,32,23,33,24,1,0,6,1,6,1,"1.36","0.66","0.66","35.6",,,,,
"SI","2025-04-10","91.1","-1.36","5.95","Priester, Quinn",691728,682990,"field_out","hit_into_play",,,,,5,"Zac Veen grounds out to first baseman Jake Bauers.","R","L","R","COL","MIL","X",3,"ground_ball",2,0,2025,"-0.9","0.36",0.23707668778475366,2.4572321052146915,,,,1,5,"Bot",152.83,171.95,,,,,5.9619951315361295,-132.75165484302227,-3.7765918470955913,-11.8367053589881,22.76400127423025,-27.40056567835053,3.49,1.601,6,"86.7",-22,"92.2",1849,"6.4",778371,606992,641343,668930,686554,687401,592885,669003,694192,"54.06",0.074,0.073,"0",1,0,0,2,41,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",219,"-0.032","-0.364","73.1","6.9",,0.077,"0.364","88.0",0,0,0.547,0.547,24,23,25,24,3,2,,1,5,1,"2.34","0.9","-0.9","50.1",-8.146545219152603,5.169698874200611,27.4503091558296,37.41195039913889,31.460016834426327
"FC","2026-08-28","91","-2.49","5.83","Holmes, Grant",691728,656550,,"called_strike",,,,,1,,"R","L","R","ATL","COL","S",,,0,0,2026,"-0.24","1.2",-0.6294114665500332,2.885401695573825,,,,0,3,"Top",,,,,,,5.094577938061371,-132.54961175908343,-3.927470096795854,-3.877093973706944,26.4791231139817,-17.41110278779242,3.363057743,1.697244095,,,,"90.8",2385,"5.9",824877,669221,621566,645277,643289,673490,573262,671739,660670,"54.56",,,,,,,,19,1,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",214,"0.003","-0.042",,,,,"0.042",,3,-3,0.794,0.206,30,24,30,25,1,0,8,1,,1,"1.54","0.24","-0.24","35.3",,,,,
"FC","2026-08-15","90.7","-1.81","5.02","Webb, Logan",691728,657277,,"foul",,,,,6,,"R","L","R","SF","COL","S",,,0,0,2026,"-0.13","0.75",0.5397976049605929,2.3735043856464064,,,650489,1,2,"Top",,,,,,,6.153628706243721,-132.19036404747632,-2.254463628354544,-2.707267592110854,24.168365394110992,-23.043416399754445,3.363057743,1.697244095,151,"57.6",34,"92.2",2395,"6.8",823184,701852,805811,678545,671083,683766,806367,687551,808982,"53.7",,,,,,,,11,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",238,"0.005","-0.039","68.5","6.3",,,"0.039","88.0",0,0,0.497,0.503,29,24,30,25,1,0,6,1,6,1,"1.98","0.13","-0.13","25.4",-3.134531973582194,17.91398627665215,36.45116148318406,35.09492902582653,26.7064286207818
"SI","2026-08-12","90.6","-1.66","5.32","Kelly, Merrill",691728,518876,,"ball",,,,,14,,"R","L","R","AZ","COL","B",,,0,0,2026,"-1.44","0.35",0.13048959293094864,0.8203638039839753,,,650489,0,4,"Top",,,,,,,7.501588995166338,-131.57358926531396,-5.750832577412064,-18.312126320179562,29.366281531810095,-26.991383069193894,3.363057743,1.697244095,,,,"90.1",2269,"6.2",825047,672515,694374,606466,571448,672695,596146,814439,682998,"54.31",,,,,,,,29,1,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",234,"-0.003","0.037",,,,,"-0.037",,-3,3,0.166,0.834,37,24,38,25,2,1,5,,6,2,"2.45","1.44","-1.44","24.1",,,,,
"FF","2025-04-13","90.5","-3.09","5.87","King, Michael",691728,650633,,"ball",,,,,11,,"R","L","R","SD","COL","B",,,0,0,2025,"-0.39","1.49",-1.4222745658195304,3.7240842699090093,,,696100,2,8,"Top",,,,,,,4.9603109013183575,-131.72526818278436,-2.5445407626709886,-5.713422710965418,30.577324112198756,-14.550575782109865,3.70250280019009,1.70890387999346,,,,"89.6",2285,"5.9",778330,553869,493329,578428,592518,593428,518792,642180,665487,"54.56",,,,,,,,61,1,"4-Seam Fastball",6,0,0,6,0,6,0,6,"Infield shade","Standard",205,"0","0.035",,,,,"-0.035",,6,-6,0.996,0.004,30,23,30,24,3,2,6,1,6,1,"1.31","0.39","-0.39","40.2",,,,,
"FC","2026-08-15","90.4","-1.67","4.97","Webb, Logan",691728,657277,,"ball",,,,,11,,"R","L","R","SF","COL","B",,,1,1,2026,"-0.01","0.5",-0.6755728160309935,4.27148423525737,,,,1,4,"Top",,,,,,,2.488675139185169,-131.58002477385847,3.2873726265219823,-0.6593197932668182,29.16340063613604,-27.311535544815268,3.363057743,1.697244095,,,,"90.8",2270,"6.6",823184,701852,805811,678545,671083,683766,806367,687551,808982,"53.88",,,,,,,,27,3,"Cutter",1,1,1,1,1,1,1,1,"Infield shade","Standard",227,"-0.004","0.057",,,,,"-0.057",,0,0,0.528,0.472,29,24,30,25,2,1,6,1,6,1,"2.3","0.01","-0.01","24.3",,,,,
"FF","2025-04-08","90.3","2.7","5.35","Hudson, Bryan",691728,663542,,"ball",,,,,13,,"R","L","L","COL","MIL","B",,,0,0,2025,"0.56","1.11",-1.709146177805115,1.688370048237524,,,,0,9,"Bot",,,,,,,-12.379191366169158,-131.0167861502357,-5.72607956465621,8.624263127824792,21.666193397944674,-18.260395310124178,3.63403391975119,1.7715596480108,,,,"92.6",2276,"7.3",778394,661388,656555,668930,681962,687401,694192,669003,686217,"53.17",,,,,,,,72,1,"4-Seam Fastball",1,7,1,7,7,1,1,7,"Standard","Standard",142,"0.001","0.041",,,,,"-0.041",,-6,-6,0.003,0.003,28,23,28,24,1,3,4,,2,1,"1.65","0.56","0.56","18.0",,,,,
"SI","2025-04-12","90.3","2.79","5.41","Hart, Kyle",691728,606996,,"foul",,,,,5,,"R","L","L","SD","COL","S",,,2,0,2025,"1.21","1",0.23990632706349868,2.257262374746248,,,,1,6,"Top",,,,,,,-8.93085897444084,-131.0814719651142,-3.9516633646705293,15.882070094948228,29.196989121499904,-20.047687814123833,3.49,1.601,175,"64.2",45,"90",2079,"6.4",778352,455117,650333,578428,592518,593428,518792,663604,665487,"54.11",,,,,,,,36,3,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",132,"0.007","-0.066","68.7","6.8",,,"0.066","88.0",2,-2,0.799,0.201,32,23,33,24,2,1,6,1,6,1,"1.83","1.21","1.21","32.7",-5.219103821347841,13.50112664834253,35.76779623851316,35.036752263948685,18.70599713944566
"FS","2026-08-19","90.3","-1.82","6.17","Sasaki, Roki",691728,808963,,"called_strike",,,,,13,,"R","L","R","COL","LAD","S",,,0,0,2026,"-0.34","-0.15",-0.015613260739456902,1.4821760635614867,,,,0,2,"Bot",,,,,,,5.265315394833339,-131.47774224291942,-5.325082584173404,-4.968759988012929,23.03816124033143,-33.165656452997155,3.363057743,1.697244095,,,,"92.4",815,"7.1",824318,666163,518692,500743,571771,605141,606192,681624,663656,"53.37",,,,,,,,14,1,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",251,"-0.004","-0.042",,,,,"0.042",,-1,-1,0.443,0.443,24,24,25,25,1,0,6,1,7,2,"2.9","0.34","-0.34","49.2",,,,,
"FC","2026-08-18","90.3","-2.94","5.65","Phillips, Evan",691728,623465,"single","hit_into_play",,,,,12,"Zac Veen singles on a line drive to right fielder Kyle Tucker. Willi Castro scores. TJ Rumfield to 2nd.","R","L","R","COL","LAD","X",9,"line_drive",0,0,2026,"0.07","0.25",0.9027284026238921,2.7279099771821147,,650489,681198,0,8,"Bot",175.42,140,,,,,9.282071946807193,-131.41640558852046,-1.7665118971985758,-0.8153413093145498,22.810081642017263,-29.145482734127725,3.363057743,1.697244095,148,"71.6",15,"90.8",2353,"6.2",824319,666163,518692,669242,571970,605141,606192,681624,663656,"54.3",0.494,0.445,"0.9",1,1,0,4,69,1,"Cutter",4,7,4,7,7,5,5,7,"Standard","Standard",182,"0.137","0.483","78.1","7.1",,0.521,"-0.483","88.0",-3,-3,0.233,0.233,31,24,32,25,1,0,1,1,3,1,"2.51","-0.07","0.07","29.3",8.866276390027743,-2.377515751518801,34.13027193353076,30.473011724987437,31.38164297390393
"FC","2026-08-14","90.1","-1.26","5.38","Roupp, Landen",691728,694738,"field_out","hit_into_play",,,,,14,"Zac Veen flies out to right fielder Jung Hoo Lee.","R","L","R","SF","COL","X",9,"fly_ball",0,1,2026,"-0.22","0.57",1.1911260301374091,2.218203481098012,,,,0,3,"Top",157.02,103.11,,,,,6.458745392004241,-131.14484640007782,-2.9649286162723345,-3.786582584985231,24.916064798795563,-25.15004972597371,3.363057743,1.697244095,252,"72.7",31,"90.2",2354,"6.1",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.4",0.506,0.455,"0",1,0,0,3,14,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",198,"0.021","-0.218","73.0","6.4",,0.548,"0.218","88.0",0,0,0.504,0.496,27,24,28,25,1,0,6,2,6,1,"2.21","0.22","-0.22","21.9",-2.2554682578283014,-2.3854301819512793,44.86181393998034,25.220640456015932,34.22033093240991
"FC","2026-08-15","90.1","-1.76","4.93","Webb, Logan",691728,657277,,"swinging_strike",,,,,12,,"R","L","R","SF","COL","S",,,0,0,2026,"-0.06","0.63",0.4914154469771568,3.8508936984611064,,,,1,4,"Top",,,,,,,5.697855218339902,-131.07246324644868,2.0685240800760134,-1.876315073416043,27.005041905169268,-25.50850517931986,3.363057743,1.697244095,,,,"91",2410,"6.8",823184,701852,805811,678545,671083,683766,806367,687551,808982,"53.72",,,,,,,,27,1,"Cutter",1,1,1,1,1,1,1,1,"Infield shade","Standard",218,"0.003","-0.041","67.3","5.6","0.1",,"0.041",,0,0,0.527,0.473,29,24,30,25,2,1,6,1,6,1,"2.17","0.06","-0.06","27.2",10.650826483598161,19.83129877953892,21.600851247848436,35.14055960957554,24.057794471881962
"FF","2025-04-09","90.1","1.42","5.61","Alexander, Tyler",691728,641302,"walk","ball",,,,,13,"Zac Veen walks. Kyle Farmer to 2nd.","R","L","L","COL","MIL","B",,,3,2,2025,"0.61","1",-0.7040650835738985,1.1238167285845675,,,571657,2,2,"Bot",,,,,,,-6.571083596952405,-131.11038071803887,-7.430338142770528,8.247663613696425,21.744433716351345,-19.28837983380184,3.59030943982768,1.7364759766296,,,,"90.8",2081,"6.3",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.24",,0.691497,"0.7",1,0,0,,15,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0.019","0.24",,,,,"-0.24",,0,0,0.527,0.527,30,23,31,24,1,0,5,1,5,1,"1.75","0.61","0.61","37.2",,,,,
"SI","2025-04-13","90.1","-3.42","5.45","King, Michael",691728,650633,,"ball",,,,,1,,"R","L","R","SD","COL","B",,,1,1,2025,"-1.5","0.15",-0.5948973880564297,3.6391200398566204,,,,0,6,"Top",,,,,,,10.042730998222126,-130.67541554307184,1.2634996502210556,-19.46337742292869,33.0709349920654,-31.03962253046703,3.59359047735816,1.67376938116347,,,,"88.1",2244,"5.7",778330,553869,493329,578428,592518,593428,660757,663604,665487,"54.83",,,,,,,,41,3,"Sinker",5,0,0,5,0,5,0,5,"Infield shade","Standard",235,"-0.003","0.055",,,,,"-0.055",,5,-5,0.953,0.047,30,23,30,24,2,1,6,1,6,1,"2.72","1.5","-1.5","23.8",,,,,
"SL","2026-08-31","90","-1.66","5.87","Kittredge, Andrew",691728,552640,,"foul",,,,,6,,"R","L","R","COL","BAL","S",,,2,0,2026,"0.43","0.28",0.8114319581531719,2.5977558579129423,,690022,,1,9,"Bot",,,,,,,5.1723433585363745,-131.2960041296597,-2.7454709203237213,4.272495886695787,20.824998490475316,-28.588386788278275,3.363057743,1.697244095,29,"91.1",-4,"91.6",2802,"6.6",824314,694212,624413,702616,687952,683002,677942,681297,665750,"53.92",,,,,,,,71,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",145,"-0.011","-0.04","75.9","7.8",,,"0.04","91.1",-1,-1,0.306,0.306,36,24,36,25,1,0,2,1,,1,"2.46","-0.43","0.43","40.7",19.707520381604496,-20.63135001019819,31.51210531404244,28.490317626111818,43.43059709510811
"FC","2026-08-14","89.8","-1.4","5.32","Roupp, Landen",691728,694738,,"swinging_strike",,,,,12,,"R","L","R","SF","COL","S",,,0,0,2026,"-0.09","0.85",0.11578019065654613,3.538865780282414,,,,0,3,"Top",,,,,,,3.888654444110339,-130.94853661060858,-0.19276731378690404,-1.727356929497654,24.21282820257023,-22.399875328102276,3.363057743,1.697244095,,,,"90.4",2311,"6.3",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.22",,,,,,,,14,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",206,"0.004","-0.042","70.0","6.1","1.614995832",,"0.042",,0,0,0.5,0.5,27,24,28,25,1,0,6,2,6,1,"1.93","0.09","-0.09","23.6",12.614966552939123,18.293669618597427,19.946307377736172,36.284161733659445,31.19692112495678
"FF","2025-04-09","89.7","1.6","5.56","Alexander, Tyler",691728,641302,,"foul",,,,,5,,"R","L","L","COL","MIL","S",,,1,2,2025,"0.59","1.03",0.08313885298423229,2.8623367653869822,,592178,,1,4,"Bot",,,,,,,-4.983980803312883,-130.73092163342176,-3.0017611876287873,7.668281145252655,21.675228486779925,-19.825269500652976,3.49,1.601,164,"81.3",62,"90.3",2075,"6.1",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.4",,,,,,,,35,5,"4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Standard",140,"0","0","73.8","6.7",,,"0","88.0",-4,-4,0.149,0.149,30,23,31,24,2,1,5,1,5,1,"1.74","0.59","0.59","34.4",6.424094124083501,6.375144528113813,26.86469034067685,36.386823574649775,22.03379282081253
"FS","2026-08-19","89.7","-1.81","6.02","Sasaki, Roki",691728,808963,,"swinging_strike_blocked",,,,,14,,"R","L","R","COL","LAD","S",,,1,1,2026,"-0.5","-0.11",0.03468171665243669,0.5929164896420067,,,681198,0,4,"Bot",,,,,,,5.649815380309979,-130.57783579873328,-7.172463825887558,-6.718176258939612,20.773818503421513,-32.39494031990989,3.363057743,1.697244095,,,,"92",1032,"7.1",824318,666163,518692,500743,571771,605141,606192,681624,663656,"53.4",,,,,,,,36,3,"Split-Finger",0,4,0,4,4,0,0,4,"Infield shade","Standard",236,"-0.008","-0.055","77.9","7.9","0.68354574",,"0.055",,-4,-4,0.177,0.177,24,24,25,25,2,1,6,1,7,2,"2.88","0.5","-0.5","49.1",20.430451935811877,-10.200656103664036,42.71743790567788,37.913279245995454,44.60378878609471
"FC","2026-08-14","89.4","-1.35","5.35","Roupp, Landen",691728,694738,"walk","ball",,,,,11,"Zac Veen walks.","R","L","R","SF","COL","B",,,3,2,2026,"0.16","0.64",-1.4618261354874975,3.7592817980878763,687859,681393,,2,4,"Top",,,,,,,-0.5987993800237685,-130.27565037492076,0.8173966624947425,1.896089224878243,25.538878615988473,-25.22490732863245,3.363057743,1.697244095,,,,"89",2336,"5.8",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.67",,0.698492,"0.7",1,0,0,,27,7,"Cutter",0,1,1,0,1,0,1,0,"Infield shade","Standard",203,"-0.014","0.116",,,,,"-0.116",,-1,1,0.367,0.633,27,24,28,25,2,1,6,2,6,1,"2.19","-0.16","0.16","25.2",,,,,
"SI","2025-04-09","89.4","1.69","5.49","Alexander, Tyler",691728,641302,,"ball",,,,,12,,"R","L","L","COL","MIL","B",,,0,0,2025,"0.95","0.75",1.2960385038551694,4.145917406827607,,,571657,2,2,"Bot",,,,,,,-2.9657169291259784,-130.32108003187076,1.0482635995727982,11.463033011444889,25.731923967886996,-24.008908107016836,3.57436150622327,1.70467571467386,,,,"89.5",1772,"6.1",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.4",,,,,,,,15,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.002","0.035",,,,,"-0.035",,0,0,0.524,0.524,30,23,31,24,1,0,5,1,5,1,"2.08","0.95","0.95","30.1",,,,,
"FF","2025-04-09","89.4","1.5","5.62","Alexander, Tyler",691728,641302,,"ball",,,,,11,,"R","L","L","COL","MIL","B",,,2,2,2025,"0.44","0.72",-0.4707654539947982,4.568330233792719,,,571657,2,2,"Bot",,,,,,,-5.760111412287731,-130.1578173387042,1.8044959743633657,6.045925140218472,23.117437733408124,-24.36140367847917,3.33184714275588,1.58875505341305,,,,"89.7",1921,"6.1",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.38",,,,,,,,15,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0.007","0.079",,,,,"-0.079",,0,0,0.52,0.52,30,23,31,24,1,0,5,1,5,1,"2.09","0.44","0.44","39.7",,,,,
"SI","2025-04-09","89.4","1.56","5.45","Alexander, Tyler",691728,641302,,"foul",,,,,6,,"R","L","L","COL","MIL","S",,,3,2,2025,"1.15","0.43",0.538340971498066,2.553198348785879,,,571657,2,2,"Bot",,,,,,,-4.913967763881332,-130.27705980626607,-2.1609329830491073,14.082512143888637,21.54732021608436,-27.044407487354132,3.49,1.601,66,"52.6",9,"90.1",1846,"6.2",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.35",,,,,,,,15,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0","0","59.4","5.4",,,"0","88.0",0,0,0.527,0.527,30,23,31,24,1,0,5,1,5,1,"2.37","1.15","1.15","30.2",-15.051678726987834,30.77383915544995,32.24717883051054,29.023297204565875,14.34568001571456
"FF","2025-04-09","89.3","1.48","5.61","Alexander, Tyler",691728,641302,,"swinging_strike",,,,,3,,"R","L","L","COL","MIL","S",,,2,1,2025,"0.54","1.06",0.5615761785740885,3.4804974285991213,,,571657,2,2,"Bot",,,,,,,-3.386573978322054,-130.2063264652671,-1.5682892461992899,6.8454946969280215,23.69134779605212,-19.852561545543622,3.49,1.601,,,,"89.7",1987,"6.1",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.36",,,,,,,,15,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"-0.006","-0.093","63.7","5.3","0.1",,"0.093",,0,0,0.526,0.526,30,23,31,24,1,0,5,1,5,1,"1.75","0.54","0.54","34.2",1.8702123059029514,25.362733999117676,25.079038812696147,30.94012133241261,17.58255922152767
